"구명","유형","설치주소","지역명","상세설치장소","설치기관(회사)","설치위치(X좌표)","설치위치(Y좌표)","콘텐츠아이디"
"양천구","공원","양천근린공원","서울특별시 양천구 목동동로 지하111 (신정동)","양천근린공원","자치구","126.868211","37.5180992","WN004161"
"양천구","공원","용왕산근린공원","서울특별시 양천구 목2동 산7-1일대","용왕산근린공원","자치구","126.874366","37.5435861","WN004162"
"양천구","공원","용왕산근린공원","서울특별시 양천구 목2동 산7-1일대","용왕산근린공원","자치구","126.874366","37.5435861","WN004163"
"양천구","공원","신월근린공원","신월7동987-2","신월근린공원","자치구","126.833271","37.517523","WN004164"
"양천구","공원","계남근린공원","신정3동 산44-2외 65","계남근린공원","자치구","126.851314","37.513202","WN004165"
"양천구","공원","독서근린공원","서울특별시 양천구 지양로 47 (신월동)","독서근린공원","자치구","126.834883","37.5197238","WN004166"
"양천구","공원","오솔길근린공원","신월7동 977","오솔길근린공원","자치구","126.836036","37.5201939","WN004167"
"양천구","공원","한울근린공원","서울특별시 양천구 지양로7길 27-5 (신월동)","한울근린공원","자치구","126.833004","37.5203338","WN004168"
"양천구","공원","넘은들근린공원","서울특별시 양천구 남부순환로86길 22 (신정동)","넘은들근린공원","자치구","126.839831","37.5124326","WN004169"
"양천구","공원","목마근린공원","목5동 910외 5","목마근린공원","자치구","126.885261","37.5379751","WN004170"
"양천구","공원","목동근린공원","서울특별시 양천구 목동중앙북로24길 1-31 (목동)","목동근린공원","자치구","126.879545","37.5462225","WN004171"
"양천구","공원","달마을근린공원","서울특별시 양천구 목동중앙본로 73 (목동)","달마을근린공원","자치구","126.868143","37.543327","WN004172"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004173"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004174"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004175"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004176"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004177"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004178"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004179"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004180"
"양천구","공공기관","갈산도서관","서울특별시 양천구 목동남로4길 48-6 (신정동)","갈산도서관","자치구","126.867334","37.508881","WN004181"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004182"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004183"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004184"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004185"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004186"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004187"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004188"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004189"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004190"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004191"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터(목마도서관)","자치구","126.881709","37.5371517","WN004192"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터(목마도서관)","자치구","126.881709","37.5371517","WN004193"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004194"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004195"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004196"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004197"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004198"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004199"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004200"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004201"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004202"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004203"
"양천구","공원","안양천 생태공원","서울특별시 양천구 안양천로 1156 (목동)","안양천 생태공원","자치구","126.883508","37.5442443","WN004204"
"양천구","공원","안양천 생태공원","서울특별시 양천구 안양천로 1156 (목동)","안양천 생태공원","자치구","126.883508","37.5442443","WN004205"
"양천구","공원","안양천 생태공원","서울특별시 양천구 안양천로 1156 (목동)","안양천 생태공원","자치구","126.883508","37.5442443","WN004206"
"양천구","공공기관","신정4동주민센터","서울특별시 양천구 오목로34길 5 (신정동)","신정4동주민센터","자치구","126.855778","37.5245447","WN004207"
"양천구","공공기관","신정4동주민센터","서울특별시 양천구 오목로34길 5 (신정동)","신정4동주민센터","자치구","126.855778","37.5245447","WN004208"
"양천구","공공기관","신정4동주민센터","서울특별시 양천구 오목로34길 5 (신정동)","신정4동주민센터","자치구","126.855778","37.5245447","WN004209"
"양천구","공공기관","신정4동주민센터","서울특별시 양천구 오목로34길 5 (신정동)","신정4동주민센터","자치구","126.855778","37.5245447","WN004210"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004211"
"양천구","공공기관","양천구청 ","서울특별시 양천구 목동동로 105 (신정동)","양천구청 ","자치구","126.86646","37.517034","WN004212"
"양천구","공공기관","영어특성화도서관","서울특별시 양천구 목동동로 81 (신정동)","영어특성화도서관","자치구","126.863916","37.5159859","WN004213"
"양천구","공공기관","영어특성화도서관","서울특별시 양천구 목동동로 81 (신정동)","영어특성화도서관","자치구","126.863916","37.5159859","WN004214"
"양천구","공공기관","영어특성화도서관","서울특별시 양천구 목동동로 81 (신정동)","영어특성화도서관","자치구","126.863916","37.5159859","WN004215"
"양천구","공공기관","넓은들도서관","서울특별시 양천구 남부순환로88길 5-7 (신정동)","넓은들도서관","자치구","126.841315","37.5112903","WN004216"
"양천구","공공기관","넓은들도서관","서울특별시 양천구 남부순환로88길 5-7 (신정동)","넓은들도서관","자치구","126.841315","37.5112903","WN004217"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004218"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004219"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004220"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004221"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004222"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004223"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004224"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004225"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004226"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004227"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004228"
"양천구","공공기관","신월보건지소","서울특별시 양천구 남부순환로 407 (신월동)","신월보건지소","자치구","126.831758","37.5312971","WN004229"
"양천구","공공기관","목사랑","서울특별시 양천구 목동중앙남로 57-10","목사랑(미감작은도서관)","자치구","126.865322","37.538954","WN004230"
"양천구","공공기관","목사랑","서울특별시 양천구 목동중앙남로 57-10","목사랑(미감작은도서관)","자치구","126.865322","37.538954","WN004231"
"양천구","공공기관","목사랑","서울특별시 양천구 목동중앙남로 57-10","목사랑(미감작은도서관)","자치구","126.865322","37.538954","WN004232"
"양천구","공공기관","목사랑","서울특별시 양천구 목동중앙남로 57-10","목사랑(미감작은도서관)","자치구","126.865322","37.538954","WN004233"
"양천구","공공기관","목사랑","서울특별시 양천구 목동중앙남로 57-10","목사랑(미감작은도서관)","자치구","126.865322","37.538954","WN004234"
"양천구","공공기관","목사랑","서울특별시 양천구 목동중앙남로 57-10","목사랑(미감작은도서관)","자치구","126.865322","37.538954","WN004235"
"양천구","공공기관","목사랑","서울특별시 양천구 목동중앙남로 57-10","목사랑(미감작은도서관)","자치구","126.865322","37.538954","WN004236"
"양천구","공공기관","사회적경제지원센터","서울특별시 양천구 목동동로 375 (목동)","사회적경제지원센터","자치구","126.878567","37.5351753","WN004237"
"양천구","공공기관","개울도서관","서울특별시 양천구 중앙로52길 56 (신정동)","개울도서관","자치구","126.856613","37.5259603","WN004238"
"양천구","공공기관","개울도서관","서울특별시 양천구 중앙로52길 56 (신정동)","개울도서관","자치구","126.856613","37.5259603","WN004239"
"양천구","공공기관","개울도서관","서울특별시 양천구 중앙로52길 56 (신정동)","개울도서관","자치구","126.856613","37.5259603","WN004240"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004241"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004242"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004243"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004244"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004245"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004246"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004247"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004248"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004249"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004250"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004251"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004252"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004253"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004254"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004255"
"양천구","공공기관","해맞이도서관","서울특별시 양천구 지양로 37 (신월동)","해맞이도서관","자치구","126.834883","37.5197238","WN004256"
"양천구","공공기관","신월디지털도서관","서울특별시 양천구 오목로5길 34 (신월동)","신월디지털도서관","자치구","126.840076","37.5246865","WN004257"
"양천구","공공기관","신월디지털도서관","서울특별시 양천구 오목로5길 34 (신월동)","신월디지털도서관","자치구","126.840076","37.5246865","WN004258"
"양천구","공공기관","신월디지털도서관","서울특별시 양천구 오목로5길 34 (신월동)","신월디지털도서관","자치구","126.840076","37.5246865","WN004259"
"양천구","공공기관","신월디지털도서관","서울특별시 양천구 오목로5길 34 (신월동)","신월디지털도서관","자치구","126.840076","37.5246865","WN004260"
"양천구","공공기관","신월디지털도서관","서울특별시 양천구 오목로5길 34 (신월동)","신월디지털도서관","자치구","126.840076","37.5246865","WN004261"
"양천구","공공기관","신월디지털도서관","서울특별시 양천구 오목로5길 34 (신월동)","신월디지털도서관","자치구","126.840076","37.5246865","WN004262"
"양천구","공공기관","계남다목적체육관","서울특별시 양천구 신정로 273-5 (신정동)","계남다목적체육관","자치구","126.850507","37.5130684","WN004263"
"양천구","공공기관","계남다목적체육관","서울특별시 양천구 신정로 273-5 (신정동)","계남다목적체육관","자치구","126.850507","37.5130684","WN004264"
"양천구","공공기관","계남다목적체육관","서울특별시 양천구 신정로 273-5 (신정동)","계남다목적체육관","자치구","126.850507","37.5130684","WN004265"
"양천구","공공기관","양천구민체육센터","서울특별시 양천구 목동동로 87 (신정동)","양천구민체육센터","자치구","126.864572","37.5163831","WN004266"
"양천구","공공기관","양천구민체육센터","서울특별시 양천구 목동동로 87 (신정동)","양천구민체육센터","자치구","126.864572","37.5163831","WN004267"
"양천구","공공기관","양천구민체육센터","서울특별시 양천구 목동동로 87 (신정동)","양천구민체육센터","자치구","126.864572","37.5163831","WN004268"
"양천구","공공기관","양천구민체육센터","서울특별시 양천구 목동동로 87 (신정동)","양천구민체육센터","자치구","126.864572","37.5163831","WN004269"
"양천구","공공기관","양천구민체육센터","서울특별시 양천구 목동동로 87 (신정동)","양천구민체육센터","자치구","126.864572","37.5163831","WN004270"
"양천구","공공기관","양천구민체육센터","서울특별시 양천구 목동동로 87 (신정동)","양천구민체육센터","자치구","126.864572","37.5163831","WN004271"
"양천구","공공기관","목동체육센터","서울특별시 양천구 목동중앙본로 73 (목동)","목동체육센터","자치구","126.868143","37.543327","WN004272"
"양천구","공공기관","신월문화체육센터","서울특별시 양천구 지양로 47 (신월동)","신월문화체육센터","자치구","126.834883","37.5197238","WN004273"
"양천구","공공기관","신월문화체육센터","서울특별시 양천구 지양로 47 (신월동)","신월문화체육센터","자치구","126.834883","37.5197238","WN004274"
"양천구","공공기관","양천문화회관","서울특별시 양천구 목동서로 367 (신정동)","양천문화회관","자치구","126.863248","37.5165348","WN004275"
"양천구","공공기관","양천문화회관","서울특별시 양천구 목동서로 367 (신정동)","양천문화회관","자치구","126.863248","37.5165348","WN004276"
"양천구","공공기관","양천문화회관","서울특별시 양천구 목동서로 367 (신정동)","양천문화회관","자치구","126.863248","37.5165348","WN004277"
"양천구","공공기관","건강지원센터","서울특별시 양천구 중앙로46길 57 (신정동)","건강지원센터","자치구","126.858474","37.5229082","WN004278"
"양천구","공공기관","건강지원센터","서울특별시 양천구 중앙로46길 57 (신정동)","건강지원센터","자치구","126.858474","37.5229082","WN004279"
"양천구","공공기관","연의공원북카페","서울특별시 양천구 신정이펜1로 12 (신정동)","연의공원북카페","자치구","126.834256","37.5120284","WN004280"
"양천구","공공기관","지양도서관","서울특별시 양천구 지양로17길 33 (신월동)","지양도서관","자치구","126.826655","37.5218563","WN004281"
"양천구","공공기관","고맙습니다 도서관","서울특별시 양천구 오목로34길 5 (신정동)","고맙습니다 도서관","자치구","126.855778","37.5245447","WN004282"
"양천구","복지센터등","목동실버복지 문화센터","서울특별시 양천구 목동중앙로3길 21 (목동)","목동실버복지 문화센터","자치구","126.869219","37.5364266","WN004283"
"양천구","복지센터등","목동실버복지 문화센터","서울특별시 양천구 목동중앙로3길 21 (목동)","목동실버복지 문화센터","자치구","126.869219","37.5364266","WN004284"
"양천구","복지센터등","목동실버복지 문화센터","서울특별시 양천구 목동중앙로3길 21 (목동)","목동실버복지 문화센터","자치구","126.869219","37.5364266","WN004285"
"양천구","복지센터등","양천어르신 요양센터","서울특별시 양천구 신월로 26 (신정동)","양천어르신 요양센터","자치구","126.827015","37.5129279","WN004286"
"양천구","복지센터등","양천어르신 요양센터","서울특별시 양천구 신월로 26 (신정동)","양천어르신 요양센터","자치구","126.827015","37.5129279","WN004287"
"양천구","복지센터등","양천어르신 요양센터","서울특별시 양천구 신월로 26 (신정동)","양천어르신 요양센터","자치구","126.827015","37.5129279","WN004288"
"양천구","복지센터등","밝은내 어르신 복지센터","서울특별시 양천구 신월로24길 19 (신월동)","밝은내 어르신 복지센터","자치구","126.847371","37.520038","WN004289"
"양천구","복지센터등","밝은내 어르신 복지센터","서울특별시 양천구 신월로24길 19 (신월동)","밝은내 어르신 복지센터","자치구","126.847371","37.520038","WN004290"
"양천구","공공기관","나무마을 목공방","서울특별시 양천구 목동서로 159-2 (목동)","나무마을 목공방","자치구","126.873262","37.5279797","WN004291"
"양천구","공공기관","목3동시장 행복학습센터","서울특별시 양천구 목동중앙북로6길 5 (목동)","목3동시장 행복학습센터","자치구","126.865193","37.548153","WN004292"
"양천구","공공기관","신세계희망 장난감도서관","서울특별시 양천구 중앙로32길 1 (신정동)","신세계희망 장난감도서관","자치구","126.854308","37.5185602","WN004293"
"양천구","공공기관","신영시장동네배움터","서울특별시 양천구 월정로 161-5 (신월동)","신영시장동네배움터","자치구","126.836008","37.533006","WN004294"
"양천구","공공기관","신월1동 청소년 독서실","서울특별시 양천구 남부순환로59길 8 (신월동)","신월1동 청소년 독서실","자치구","126.83222","37.5320636","WN004295"
"양천구","공공기관","신월1동 청소년 독서실","서울특별시 양천구 남부순환로59길 8 (신월동)","신월1동 청소년 독서실","자치구","126.83222","37.5320636","WN004296"
"양천구","공공기관","신월1동 청소년 독서실","서울특별시 양천구 남부순환로59길 8 (신월동)","신월1동 청소년 독서실","자치구","126.83222","37.5320636","WN004297"
"양천구","공공기관","신월1동 청소년 독서실","서울특별시 양천구 남부순환로59길 8 (신월동)","신월1동 청소년 독서실","자치구","126.83222","37.5320636","WN004298"
"양천구","공공기관","목4동 청소년 독서실","서울특별시 양천구 목동중앙로3길 100 (목동)","목4동 청소년 독서실","자치구","126.867291","37.5392716","WN004299"
"양천구","공공기관","목4동 청소년 독서실","서울특별시 양천구 목동중앙로3길 100 (목동)","목4동 청소년 독서실","자치구","126.867291","37.5392716","WN004300"
"양천구","공공기관","목4동 청소년 독서실","서울특별시 양천구 목동중앙로3길 100 (목동)","목4동 청소년 독서실","자치구","126.867291","37.5392716","WN004301"
"양천구","공공기관","신월청소년 문화센터","서울특별시 양천구 가로공원로 86 (신월동)","신월청소년 문화센터","자치구","126.8253","37.535189","WN004302"
"양천구","공공기관","신월청소년 문화센터","서울특별시 양천구 가로공원로 86 (신월동)","신월청소년 문화센터","자치구","126.8253","37.535189","WN004303"
"양천구","공공기관","신월청소년 문화센터","서울특별시 양천구 가로공원로 86 (신월동)","신월청소년 문화센터","자치구","126.8253","37.535189","WN004304"
"양천구","공공기관","신월청소년 문화센터","서울특별시 양천구 가로공원로 86 (신월동)","신월청소년 문화센터","자치구","126.8253","37.535189","WN004305"
"양천구","공공기관","신월청소년 문화센터","서울특별시 양천구 가로공원로 86 (신월동)","신월청소년 문화센터","자치구","126.8253","37.535189","WN004306"
"양천구","공공기관","신월3동주민센터","서울특별시 양천구 남부순환로54길 5 (신월동)","신월3동주민센터","자치구","126.829082","37.5336178","WN004307"
"양천구","공공기관","신월4동주민센터","서울특별시 양천구 오목로5길 34 (신월동)","신월4동주민센터","자치구","126.840076","37.5246865","WN004308"
"양천구","공공기관","신정3동현장민원실","서울특별시 양천구 남부순환로88길 5-7 (신정동)","신정3동현장민원실","자치구","126.841315","37.5112903","WN004309"
"양천구","공공기관","양천구 구의회","서울특별시 양천구 목동서로 337 (신정동)","양천구 구의회","자치구","126.866322","37.5177637","WN004310"
"양천구","공공기관","양천구 구의회","서울특별시 양천구 목동서로 337 (신정동)","양천구 구의회","자치구","126.866322","37.5177637","WN004311"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004312"
"양천구","공공기관","양천문화회관","서울특별시 양천구 목동서로 367 (신정동)","양천문화회관","자치구","126.863248","37.5165348","WN004313"
"양천구","공원","양천근린공원","서울특별시 양천구 목동동로 지하111 (신정동)","양천근린공원","자치구","126.868211","37.5180992","WN004314"
"양천구","공공기관","목1동주민센터","서울특별시 양천구 목동서로 192 (목동)","목1동주민센터","자치구","126.871097","37.5303199","WN004315"
"양천구","공공기관","목2동주민센터","서울특별시 양천구 목동중앙본로 120 (목동)","목2동주민센터","자치구","126.871646","37.546124","WN004316"
"양천구","공공기관","목3동주민센터","서울특별시 양천구 목동중앙남로16나길 55 (목동)","목3동주민센터","자치구","126.864441","37.5447553","WN004317"
"양천구","공공기관","목4동주민센터","서울특별시 양천구 목동중앙로 25 (목동)","목4동주민센터","자치구","126.868344","37.5323801","WN004318"
"양천구","공공기관","목4동주민센터","서울특별시 양천구 목동중앙로 25 (목동)","목4동주민센터","자치구","126.868344","37.5323801","WN004319"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004320"
"양천구","공공기관","목5동주민센터","서울특별시 양천구 목동서로 41 (목동)","목5동주민센터","자치구","126.881709","37.5371517","WN004321"
"양천구","공공기관","신월3동주민센터","서울특별시 양천구 남부순환로54길 5 (신월동)","신월3동주민센터","자치구","126.829082","37.5336178","WN004322"
"양천구","공공기관","신정2동주민센터","서울특별시 양천구 목동동로 154 (신정동)","신정2동주민센터","자치구","126.870584","37.5191921","WN004323"
"양천구","공공기관","신정2동주민센터","서울특별시 양천구 목동동로 154 (신정동)","신정2동주민센터","자치구","126.870584","37.5191921","WN004324"
"양천구","공공기관","신정6동주민센터","서울특별시 양천구 목동서로 353 (신정동)","신정6동주민센터","자치구","126.864469","37.5170227","WN004325"
"양천구","공공기관","목4동 시장 행복학습센터","서울특별시 양천구 목동중앙남로7길 8 (목동)","목4동 시장 행복학습센터","자치구","126.866196","37.5376035","WN004326"
"양천구","공공기관","양천평생학습관","서울특별시 양천구 목동서로 367 (신정동)","양천평생학습관","자치구","126.863248","37.5165348","WN004327"
"양천구","공공기관","양천평생학습관","서울특별시 양천구 목동서로 367 (신정동)","양천평생학습관","자치구","126.863248","37.5165348","WN004328"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004329"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004330"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004331"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004332"
"양천구","공공기관","양천구청","서울특별시 양천구 목동동로 105 (신정동)","양천구청","자치구","126.86646","37.517034","WN004333"
"양천구","공공기관","신월7동주민센터","서울특별시 양천구 남부순환로70길 16-3 (신월동)","신월7동주민센터","자치구","126.834697","37.5218859","WN004334"
"양천구","공공기관","양천구보건소","서울특별시 양천구 목동서로 339 (신정동)","양천구보건소","자치구","126.865882","37.517619","WN004335"
"양천구","공공기관","양천구보건소","서울특별시 양천구 목동서로 339 (신정동)","양천구보건소","자치구","126.865882","37.517619","WN004336"
"양천구","공공기관","양천구보건소","서울특별시 양천구 목동서로 339 (신정동)","양천구보건소","자치구","126.865882","37.517619","WN004337"
"양천구","공공기관","장애체험교육실(해누리타운)","서울특별시 양천구 목동동로 81 (신정동)","장애체험교육실(해누리타운)","자치구","126.863916","37.5159859","WN004338"
"양천구","공공기관","해누리타운","서울특별시 양천구 목동동로 81 (신정동)","해누리타운","자치구","126.863916","37.5159859","WN004339"
"양천구","공공기관","해누리타운","서울특별시 양천구 목동동로 81 (신정동)","해누리타운","자치구","126.863916","37.5159859","WN004340"
"양천구","공공기관","해누리타운","서울특별시 양천구 목동동로 81 (신정동)","해누리타운","자치구","126.863916","37.5159859","WN004341"
"양천구","주요거리","신월4동 먹자골목","신월동 640","신월4동 먹자골목","자치구","126.8394785","37.5195732","WN004342"
"양천구","주요거리","신월4동 먹자골목","신월동 636","신월4동 먹자골목","자치구","126.841182","37.520828","WN004343"
"양천구","주요거리","신정네거리역","신정동 1145 ","신정네거리역","자치구","126.853865","37.520149","WN004344"
"양천구","공원","용왕산근린공원","용왕정길 30","용왕산근린공원","자치구","126.877116","37.5433998","WN004345"
"양천구","공원","신월근린공원","신월로 99-1","신월근린공원","자치구","126.833812","37.5180104","WN004346"
"양천구","공원","독서근린공원","지양로 37","독서근린공원","자치구","126.834883","37.5197238","WN004347"
"양천구","공원","한울근린공원","지양로7길 27-5","한울근린공원","자치구","126.833004","37.5203338","WN004348"
"양천구","공원","양지근린공원","양천구 지양로11길 16-16 ","양지근린공원","자치구","126.831235","37.5222053","WN004349"
"양천구","공원","송죽어린이공원","신월5동 65","송죽어린이공원","자치구","126.833855","37.5394","WN004350"
"양천구","공원","금실어린이공원","지양로 21","금실어린이공원","자치구","126.83741","37.5180334","WN004351"
"양천구","공원","해태어린이공원","은행정로6길 23","해태어린이공원","자치구","126.862096","37.5217142","WN004352"
"양천구","공원","신정어린이공원","신정2동 128-198","신정어린이공원","자치구","126.8746004","37.520223","WN004353"
"양천구","공원","꽃사슴어린이공원","중앙로29길 108-15","꽃사슴어린이공원","자치구","126.848499","37.5217424","WN004354"
"양천구","공원","숲속어린이공원"," 신정동 1316-2","숲속어린이공원","자치구","126.831749","37.512563","WN004355"
"양천구","공원","동개울어린이공원","신정4동 876-1","동개울어린이공원","자치구","126.8543192","37.5279415","WN004356"
"양천구","공원","안산어린이공원","신정4동 949-4","안산어린이공원","자치구","126.856185","37.5245992","WN004357"
"양천구","공원","양천도시농업공원","신월동 728-15","양천도시농업공원","자치구","126.8236196","37.5133067","WN004358"
"양천구","공원","오솔길 공원","남부순환로70길 11-9","오솔길 공원","자치구","126.835875","37.5211938","WN004359"
"양천구","공원","파리근린공원","목5동 906","파리근린공원","자치구","126.87712","37.534462","WN004360"
"양천구","공원","양천근린공원","신정6동 320","양천근린공원","자치구","126.867589","37.5177831","WN004361"
"양천구","공원","계남근린공원","신정3동 44-2 외 65","계남근린공원","자치구","126.850626","37.512871","WN004362"
